id	viewCount	thumbnail	image	url	use	published	updated	title	author	description	restrictedInDE	restrictionsAll	rating	category	reasonDE	reasonEN
N9hazmsUxrM	55303604	http://i.ytimg.com/vi/N9hazmsUxrM/default.jpg	http://i.ytimg.com/vi/N9hazmsUxrM/hqdefault.jpg	http://www.youtube.com/watch?v=N9hazmsUxrM	true	2009-09-02T21:00:33.000Z	2013-01-26T16:01:22.000Z	David Guetta - Sexy Chick (Featuring Akon)	davidguetta	David Guetta - Sexy Chick (Featuring Akon)\r\n(P) 2009 Gum Prod, licence exclusive EMI Music France	true	AF,AX,DE,GL,KG,ME,MK,MM,PS,RS,SS,VA	4.8356605	Musik	Leider ist dieses Video, das Musik von EMI beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	Unfortunately, this EMI-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.
gGdGFtwCNBE	55239753	http://i.ytimg.com/vi/gGdGFtwCNBE/default.jpg	http://i.ytimg.com/vi/gGdGFtwCNBE/hqdefault.jpg	http://www.youtube.com/watch?v=gGdGFtwCNBE	true	2009-06-16T22:21:40.000Z	2013-01-26T16:00:30.000Z	The Killers - Mr. Brightside	TheKillersVEVO	Music video by The Killers performing Mr. Brightside. (C) 2004 The Island Def Jam Music Group	true	DE	4.9458914	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
lJwgP44Ap9E	55240125	http://i.ytimg.com/vi/lJwgP44Ap9E/default.jpg	http://i.ytimg.com/vi/lJwgP44Ap9E/hqdefault.jpg	http://www.youtube.com/watch?v=lJwgP44Ap9E	true	2006-05-19T20:43:14.000Z	2013-01-26T16:00:59.000Z	hippo and dog	deepeyes13	hippo and dog dancing and singing	true	DE,FR,GF,GP,MC,MQ,PF,RE,TF	4.728029	Film & Animation	Leider ist dieses Video, das Musik von SME beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	Unfortunately, this SME-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.
K2cYWfq--Nw	55234501	http://i.ytimg.com/vi/K2cYWfq--Nw/default.jpg	http://i.ytimg.com/vi/K2cYWfq--Nw/hqdefault.jpg	http://www.youtube.com/watch?v=K2cYWfq--Nw	true	2007-06-07T04:01:44.000Z	2013-01-26T15:55:39.000Z	Daft Hands - Harder, Better, Faster, Stronger	FrEckleStudios	WANT A SHIRT? - \r\nhttp://www.cafepress.com/frecklestudios\r\n---\r\nWait until after the awesome hand-jig and be amazed.  Now comes with blurriness AND the moment near the end where I fall over and kill my toes - but keep going!\r\n---\r\nLet me clarify: This is all one take; there is no editing except the words at the beginning.  This is also the original.  These are my hands.\r\n\r\nThanks for all the positive feedback!	true	DE	4.857157	Musik	Leider ist dieses Video, das Musik von EMI beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	Unfortunately, this EMI-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.
zQV_WcltnsA	55155242	http://i.ytimg.com/vi/zQV_WcltnsA/default.jpg	http://i.ytimg.com/vi/zQV_WcltnsA/hqdefault.jpg	http://www.youtube.com/watch?v=zQV_WcltnsA	true	2008-12-08T11:38:12.000Z	2013-01-26T11:57:37.000Z	SHARK ATTACKS caught on tape	jfrissina	Un-Censored Link http://www.youtube.com/watch?v=D52Pr9JXRNM Cocoa Beach Florida where a real shark attack on surfer is caught on video. Surfer valiantly fights of shark in shallow waters. Original "Shark Bite" http://www.youtube.com/watch?v=MWiUyRpPwBY	false		-1	Reisen & Events	Wir haben deine Spracheinstellung festgelegt.	Added to
KuVAeTHqijk	55111829	http://i.ytimg.com/vi/KuVAeTHqijk/default.jpg	http://i.ytimg.com/vi/KuVAeTHqijk/hqdefault.jpg	http://www.youtube.com/watch?v=KuVAeTHqijk	true	2011-08-10T00:41:53.000Z	2013-01-26T15:41:13.000Z	Wiz Khalifa - No Sleep [Music Video]	AtlanticVideos	Watch the best videos on YouTube from Wiz Khalifa here:\r\nhttp://www.youtube.com/playlist?list=PLakoz4isJL_mdAOvmFD8ddUZFZc4Hqewo\r\n\r\nWiz Khalifa's new album O.N.I.F.C., is available December 4, 2012: http://bit.ly/onifcitunes\r\n\r\nWiz Khalifa exclusive merch bundles available now! http://bit.ly/ZtYFRD\r\n\r\nhttp://www.wizkhalifa.com/\r\nhttps://www.facebook.com/wizkhalifa\r\nhttp://twitter.com/realwizkhalifa	true	DE	4.914245	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
XSbZidsgMfw	55081420	http://i.ytimg.com/vi/XSbZidsgMfw/default.jpg	http://i.ytimg.com/vi/XSbZidsgMfw/hqdefault.jpg	http://www.youtube.com/watch?v=XSbZidsgMfw	true	2011-02-10T18:40:03.000Z	2013-01-26T15:54:43.000Z	Tyler The Creator - Yonkers	OFWGKTA	YONKERS From Tylers  Second Album GOBLIN  available at www.oddfuture.com\n\nDirected By Wolf Haley\nFilmed By Luis Panch Perez	false		4.3990235	Musik	Wir haben deine Spracheinstellung festgelegt.	Added to
xG0wi1m-89o	55085858	http://i.ytimg.com/vi/xG0wi1m-89o/default.jpg	http://i.ytimg.com/vi/xG0wi1m-89o/hqdefault.jpg	http://www.youtube.com/watch?v=xG0wi1m-89o	true	2011-02-17T01:55:49.000Z	2013-01-26T15:58:38.000Z	Maria Aragon - Born This Way (Cover) by Lady Gaga	rojuanearagon	This is a cover of Lady GaGa's new song "Born This Way." I hope you enjoy! Lots of Love, Maria	false		4.8583283	Musik	Wir haben deine Spracheinstellung festgelegt.	Added to
63eQ2avGEv4	55335417	http://i.ytimg.com/vi/63eQ2avGEv4/default.jpg	http://i.ytimg.com/vi/63eQ2avGEv4/hqdefault.jpg	http://www.youtube.com/watch?v=63eQ2avGEv4	true	2008-02-04T08:22:58.000Z	2013-01-26T15:39:12.000Z	Cleopatra	NOVZLA	Película	false		2.9101756	Film & Animation	Wir haben deine Spracheinstellung festgelegt.	Added to
u6hAgaP066k	54804127	http://i.ytimg.com/vi/u6hAgaP066k/default.jpg	http://i.ytimg.com/vi/u6hAgaP066k/hqdefault.jpg	http://www.youtube.com/watch?v=u6hAgaP066k	true	2011-04-10T15:50:24.000Z	2013-01-26T16:01:29.000Z	Sexy Bikini Nun	JustForLaughsTV	http://gags.justforlaughs.com | Subscribe:  http://goo.gl/wJxjG\n\nSexy girl in bikini needs some help hiding her while she puts her nun costume. \n\nVisit our other channels:\nJUST KIDDING PRANKS: http://www.youtube.com/JustKiddingPranks\nHidden Camera Classics: http://www.youtube.com/ClassicHiddenCamera\n\nSocial Animal? Here are a few interesting links:\nTwitter: http://twitter.com/JFLGags\nFacebook: http://facebook.com/jflgags\nPuppies: http://www.youtube.com/watch?v=u6hAgaP066k\n\nA presentation of JustForLaughsTV, the official Just For Laughs Gags YouTube channel. Home of the funniest, greatest, most amazing, most hilarious, win filled, comedy galore, hidden camera pranks in the world!	false		4.54712	Komödie	Wir haben deine Spracheinstellung festgelegt.	Added to
3fumBcKC6RE	54870920	http://i.ytimg.com/vi/3fumBcKC6RE/default.jpg	http://i.ytimg.com/vi/3fumBcKC6RE/hqdefault.jpg	http://www.youtube.com/watch?v=3fumBcKC6RE	true	2011-05-12T19:52:28.000Z	2013-01-26T15:45:43.000Z	LIL WAYNE - John (Explicit) ft. Rick Ross	LilWayneVEVO	Music video by Lil Wayne performing John. (C) 2011 Cash Money Records Inc.	true	DE	4.599845	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
X3HlFewKByw	54734613	http://i.ytimg.com/vi/X3HlFewKByw/default.jpg	http://i.ytimg.com/vi/X3HlFewKByw/hqdefault.jpg	http://www.youtube.com/watch?v=X3HlFewKByw	true	2008-11-19T16:04:59.000Z	2013-01-26T15:58:03.000Z	Cars Movie Soundtrack (Sheryl Crow - Real Gone)	B3060J	Sheryl Crow - Real Gone from the Disney/Pixar animation Cars\r\n\r\nMade for my Son who loves the film and the soundtrack.Feedback appreciated :)	false	BY,RU	4.060999	Film & Animation	Wir haben deine Spracheinstellung festgelegt.	Added to
_pj2Nutu5v8	54661386	http://i.ytimg.com/vi/_pj2Nutu5v8/default.jpg	http://i.ytimg.com/vi/_pj2Nutu5v8/hqdefault.jpg	http://www.youtube.com/watch?v=_pj2Nutu5v8	true	2006-10-13T17:15:35.000Z	2013-01-26T14:46:03.000Z	Say Fire Truck (Rated R) The ORIGINAL!	headmutha	Kids say the darndest things. The best thing about children learning to talk is the mistakes they make when trying to pronounce certain words. When "truck" sounds like something else, it can be quite funny. This is the proof! This is one hilarious video.	false		4.7807765	Komödie	Wir haben deine Spracheinstellung festgelegt.	Added to
W_cGo0q7krk	54606901	http://i.ytimg.com/vi/W_cGo0q7krk/default.jpg	http://i.ytimg.com/vi/W_cGo0q7krk/hqdefault.jpg	http://www.youtube.com/watch?v=W_cGo0q7krk	true	2009-12-21T20:18:28.000Z	2013-01-26T15:53:45.000Z	Justin Bieber Parody "Sleep on You": Key Of Awesome #10	barelypolitical	Justin Bieber! He's gonna rock your body...if he's not grounded.\n\nSee Behind the Scenes HERE!\nhttp://www.youtube.com/watch?v=MlvyJp9-ccA\n\nSubscribe! \nhttp://www.youtube.com/subscription_center?add_user=barelypolitical\n\nGet the "Sleep on You" T-Shirt!\n\nhttp://thekeyofawesome.spreadshirt.com/i-wanna-sleep-on-you-for-men-A6843040/customize/color/1\n\nor\n\nhttp://thekeyofawesome.spreadshirt.com/i-wanna-sleep-on-you-A6780972/customize/color/2\n\nHe stole our Bowling Alley music video idea, but we still love him.  Subscribe above for a new music parody every week!\n\nWritten by Mark Douglas\nDirected by Tom Small\n\nLyrics:\n\nAllright lets do this yall\n\nIm adorable (so precious) Im a tween sensation (girl screams)\nPeople think its cute when Im in adult situations.\n\nIm gonna rock your body.  Girl you know I aint playing.\nSomeone wrote this song for me so Im not sure what Im saying.\n\nIve seen many different girls and seen their second bases\nBut youre nothing like those girls. You dont have zits or braces\n \nIm so glad its finally you and me and we are all alone\nExcept my dad whos over therecause hes the chaperone.\n\nI wont try to pressure you, cus Im willing to wait,\nAnd I wont try to touch your boobies on the first date.\n\nIll take you out to Chuck E Cheese and then a Pixar movie,\nAnd then maybe later you could just let me see your boobies.\n\nZero times one equals none.\nMe plus you equals fun.\n\nKittens, and puppies, and chubby cheeks.\nIs my cuteness starting to make you weak?\n\nI am adorable (so freaking cute) you cant resist my advances.\nIve got Carol Brady hair and I know all of Ushers dances.\n\nLets go to my dads car, and make the windows steam.\nI really hope that sounded cool cus I dont know what it means.\n\nMost of other boys will play you for a fool.\nI made you this macaroni necklace today at school.\n\nI know how please you cus I can do sex good.\nI learned about it in a playboy that I found in the woods.\n\nThe square root of 1600 is 40.\nDont you wanna be my shortie.\n\nWhen I first saw you I was astounded.\nIll love you tonight if Im not grounded.\n\nDad: (spoken) You are definitely grounded\n \nJUSTIN\nIm adorable (Its almost disgusting)\n\nDAD\nStop singing that song\nMy son sings like a little girl I dont know where I went wrong\n\nJUSTIN\nI wanna sleep on you.\n\nDAD\nThat doesnt make sense and, youre being creepy\n\nJUSTIN\nWhoa its almost nine oclock Im getting kind of sleepy.\n\nSUBSCRIBE AND GET THESE KEY OF AWESOME'S EVERY OTHER WEEK!\nClick here: http://www.youtube.com/subscription_center?add_user=barelypolitical\n\nMusic by:\nhttp://www.myspace.com/barelyjake\n\n\nMORE BARELY:\n\nSubscribe!\nhttp://www.youtube.com/subscription_center?add_user=barelypolitical\n\nFacebook!\nhttp://www.facebook.com/thekeyofawesome\n\nGet the songs on iTunes!\nhttp://itunes.apple.com/us/album/the-key-awesome-deluxe-edition/id374349910\n\nTShirts!\nhttp://thekeyofawesome.spreadshirt.com\n\nMark's Channel:\nhttp://youtube.com/markdouglas\n\nTodd's Stuff\nhttp://youtube.com/wombatron\nhttp://www.twitter.com/toddwomack\n\nFollow us on Twitter\nhttp://www.twitter.com/barelypolitical\nhttp://www.twitter.com/barelydigital\n\nLeave us a voicemail\n1-(646)-827-2202\n\nWrite us a letter!\nThe Key of Awesome\nP.O. Box 23 New York, NY 10113	false		4.4477367	Shows	Wir haben deine Spracheinstellung festgelegt.	Added to
beGjncfEPt8	54588080	http://i.ytimg.com/vi/beGjncfEPt8/default.jpg	http://i.ytimg.com/vi/beGjncfEPt8/hqdefault.jpg	http://www.youtube.com/watch?v=beGjncfEPt8	true	2007-06-14T08:36:54.000Z	2013-01-26T14:57:16.000Z	David Guetta & Chris Willis - Love Is Gone - Music Video	davidguetta	David Guetta & Chris Willis - Love Is Gone\r\nFrom the album POP LIFE\r\nMusic video directed by Denis Thybaud\r\n©  GUM PROD 2007\r\nwww.davidguetta.com	true	DE	4.836105	Musik	Leider ist dieses Video, das Musik von EMI beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	Unfortunately, this EMI-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.
4N3N1MlvVc4	54531990	http://i.ytimg.com/vi/4N3N1MlvVc4/default.jpg	http://i.ytimg.com/vi/4N3N1MlvVc4/hqdefault.jpg	http://www.youtube.com/watch?v=4N3N1MlvVc4	true	2006-01-09T05:54:37.000Z	2013-01-26T15:59:55.000Z	Mad World - Gary Jules	orijimi	The original video of Gary Jules' and Michael Andrews' cover version of Mad World, directed by Michel Gondry. Throughout the video children are making animated figures on the sidewalk below. (the song was featured in the movie Donnie Darko. If you haven't seen it, seriously consider it.)\r\n\r\nDirected by Michel Gondry www.michelgondry.com.	false		4.9447913	Musik	Wir haben deine Spracheinstellung festgelegt.	Added to
rNM5HW13_O8	54572738	http://i.ytimg.com/vi/rNM5HW13_O8/default.jpg	http://i.ytimg.com/vi/rNM5HW13_O8/hqdefault.jpg	http://www.youtube.com/watch?v=rNM5HW13_O8	true	2009-10-03T04:48:00.000Z	2013-01-26T15:56:43.000Z	Beyoncé - Diva	beyonceVEVO	Music video by Beyoncé performing Diva. (C) 2008 SONY MUSIC ENTERTAINMENT	true	DE,SS	4.838621	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
cB5e0zHRzHc	54510609	http://i.ytimg.com/vi/cB5e0zHRzHc/default.jpg	http://i.ytimg.com/vi/cB5e0zHRzHc/hqdefault.jpg	http://www.youtube.com/watch?v=cB5e0zHRzHc	true	2009-10-25T06:50:52.000Z	2013-01-26T15:54:54.000Z	Love In This Club	UsherVEVO	Music video by Usher featuring Young Jeezy performing Love In This Club. (C) 2008 LaFace Records, LLC	true	DE,SS	4.9280086	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
qrOeGCJdZe4	54486229	http://i.ytimg.com/vi/qrOeGCJdZe4/default.jpg	http://i.ytimg.com/vi/qrOeGCJdZe4/hqdefault.jpg	http://www.youtube.com/watch?v=qrOeGCJdZe4	true	2009-11-26T01:32:12.000Z	2013-01-26T15:52:09.000Z	OneRepublic - All The Right Moves	OneRepublicVEVO	Music video by OneRepublic performing All The Right Moves.  Watch this video with lyrics at http://www.vevo.com/watch/onerepublic/all-the-right-moves/USUV70902759&l=1\r\n\r\n\r\n(C) 2009 Mosley Music/Interscope Records	true	DE,ME,PS,SS	4.9447455	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
2EwViQxSJJQ	54490071	http://i.ytimg.com/vi/2EwViQxSJJQ/default.jpg	http://i.ytimg.com/vi/2EwViQxSJJQ/hqdefault.jpg	http://www.youtube.com/watch?v=2EwViQxSJJQ	true	2009-10-03T04:40:43.000Z	2013-01-26T15:53:34.000Z	Beyoncé - Irreplaceable	beyonceVEVO	Music video by Beyoncé performing Irreplaceable. YouTube view counts pre-VEVO: 4,047,669 (C) 2006 SONY BMG MUSIC ENTERTAINMENT	true	BQ,CW,DE,SS,SX	4.924902	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
jWH4hJ2dcnY	54544752	http://i.ytimg.com/vi/jWH4hJ2dcnY/default.jpg	http://i.ytimg.com/vi/jWH4hJ2dcnY/hqdefault.jpg	http://www.youtube.com/watch?v=jWH4hJ2dcnY	true	2009-04-18T17:28:46.000Z	2013-01-26T14:56:59.000Z	Take My Shirt	twinklybird	Auction is over!\r\nThanks for bidding guys :D\r\nI'm sure Shawn will be very grateful, as am I :)\r\n\r\nMusic by Brad Sucks:\r\nIntro: "Making Me Nervous"\r\nDuring: "Look and Feel Years Younger"	false		1.7592669	Leute & Blogs	Wir haben deine Spracheinstellung festgelegt.	Added to
3YxaaGgTQYM	54485133	http://i.ytimg.com/vi/3YxaaGgTQYM/default.jpg	http://i.ytimg.com/vi/3YxaaGgTQYM/hqdefault.jpg	http://www.youtube.com/watch?v=3YxaaGgTQYM	true	2009-12-02T09:25:42.000Z	2013-01-26T16:01:22.000Z	Evanescence - Bring Me To Life	EvanescenceVEVO	Music video by Evanescence performing Bring Me To Life. (C) 2004 Wind-Up Records, LLC	true	DE	4.9522443	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
KyXW64L-XZA	54452295	http://i.ytimg.com/vi/KyXW64L-XZA/default.jpg	http://i.ytimg.com/vi/KyXW64L-XZA/hqdefault.jpg	http://www.youtube.com/watch?v=KyXW64L-XZA	true	2011-01-12T10:11:08.000Z	2013-01-26T15:24:03.000Z	Colonel Reyel - 'Celui' (clip officiel)	colonelreyelofficiel	Télécharge l'album "Au Rapport" édition collector déjà disponible sur iTunes : http://bit.ly/colonelreyel-aurapport - Album disponible en physique sur Fnac : http://bit.ly/aurapport_fnac et Amazon : http://amzn.to/aurapport_amazon\r\n\r\nTéléchargez le titre "Celui" sur iTunes : http://bit.ly/celui\r\nDécouvre "Toutes les Nuits", le nouveau single de Colonel Reyel : http://www.youtube.com/watch?v=6O4uwy4eJhY\r\nFacebook officiel : http://www.facebook.com/colonelreyelofficiel\r\n\r\n'Celui', le premier clip du tube de Colonel Reyel, le nouveau king du dancehall! \r\nPlus d'infos: http://colonelreyel.believeband.com/\r\nPage officielle Facebook: http://www.facebook.com/colonelreyelofficiel\r\nEnvoie COLONEL par sms au 82700 pour télécharger les chansons de Colonel Reyel !	true	DE	4.2905326	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
dX_1B0w7Hzc	54436335	http://i.ytimg.com/vi/dX_1B0w7Hzc/default.jpg	http://i.ytimg.com/vi/dX_1B0w7Hzc/hqdefault.jpg	http://www.youtube.com/watch?v=dX_1B0w7Hzc	true	2012-10-15T17:01:09.000Z	2013-01-26T16:00:51.000Z	Barack Obama vs Mitt Romney. Epic Rap Battles Of History Season 2.	ERB	Tweet this Vid-ee-oh! http://clicktotweet.com/bbcf0\nDownload this Song - http://bit.ly/T7gB3V\nTshirts for this battle: http://bit.ly/TkqQC1\n\nhttp://Twitter.com/erbofhistory\nhttp://Facebook.com/epicrapbattlesofhistory\nhttp://epicrapbattlesofhistory.com\n\nHi. My name is Nice Peter,\nand this is EpicLLOYD,\nand this is the Epic Rap Battles of History, Season 2.\n\nAs always, these videos could not be possible without your suggestions, your subscription, and the help of a lot of awesome people.\n\nCAST\nBarack Obama: Alphacat \nhttp://www.youtube.com/Alphacat\nhttp://www.facebook.com/imancrosson\n\nAbraham Lincoln: Nice Peter \nhttp://www.youtube.com/NicePeter\nhttp://www.facebook.com/NicePeter\n\nMitt Romney: EpicLLOYD \nhttp://www.youtube.com/EpicLLOYD\nhttp://www.facebook.com/epiclloyd\n\nWritten by: NicePeter, EpicLLOYD, Dante Cimadamore, Alphacat,\nMike Betette http://youtube.com/Betette and MC Mr. Napkins\nhttp://www.youtube.com/McMrNapkins\n\nBeat Produced by: Tristan of Ham Squad: http://www.tristanbeats.com\n\nSong Produced by: Nice Peter and Choco\nMixed by: Choco and Nice Peter http://www.1200warriors.com\n\nEdited by Dave McCary, Nice Peter, and Andrew Sherman\n\nCREW\nDirected by Dave McCary \nhttp://www.youtube.com/David\n\nCompositing by Sean Barrett http://www.youtube.com/gnarlywich\n\nAssistant Editor: Ryan Moulton \nhttp://www.youtube.com/ryanwmoulton \nand Marc Chester\nhttp://www.youtube.com/thatssomarc\n\nDirector of Photography: Jon Na\nGrip: Trent Turner\n\nGaffer: Arthur Hong\n\nMusic Supervisor and Playback: Dante Cimadamore AKA Dante Motion\nhttp://www.youtube.com/givememotion \n\nCostume Design: Sulai Lopez http://youtube.com/sulairajkirin\nExcellent eagle claws created by: Mary Gutfleisch http://youtube.com/MaryDoodles\n\nMakeup and Hair: Ashlyn Melancon http://www.makeupbyashlyn.com\nIntern: Chidimma Iheonu\n\nScript Supervisor and Production Assistant: Marc Chester\nProduction Coordinator: Atul Singh\nProduction Assistants: Jose Mendoza http://youtube.com/jays2good\nand Trent Turner \n\nProduced by Michelle Maloney for Maker Studios, Los Angeles, CA \n\nOkay, I think that's it.\n\nThanks again and see you soon,\n\n- nice peter & epiclloyd	false		4.8881364	Unterhaltung	Wir haben deine Spracheinstellung festgelegt.	Added to
-ZBoPlCzuRY	54374512	http://i.ytimg.com/vi/-ZBoPlCzuRY/default.jpg	http://i.ytimg.com/vi/-ZBoPlCzuRY/hqdefault.jpg	http://www.youtube.com/watch?v=-ZBoPlCzuRY	true	2008-01-25T22:37:50.000Z	2013-01-26T15:47:42.000Z	Jonas Brothers: When You Look Me In The Eyes - Official (HQ)	JonasBrothersMusic	Official music video for 'WHEN YOU LOOK ME IN THE EYES'. Taken from their self titled CD.  In stores now.\r\n\r\nFind out when the Jonas Brothers are coming to a city near you at www.jonasbrothers.com!	true	DE	4.754152	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
P3CxhBIrBho	54318681	http://i.ytimg.com/vi/P3CxhBIrBho/default.jpg	http://i.ytimg.com/vi/P3CxhBIrBho/hqdefault.jpg	http://www.youtube.com/watch?v=P3CxhBIrBho	true	2008-11-10T19:51:52.000Z	2013-01-26T15:50:55.000Z	Basshunter - All I Ever Wanted (OFFICIAL VIDEO) (Ultra Music)	UltraRecords	This is the second single from the unstoppable Basshunter.\r\n\r\nGet Ultra T-shirts here: http://www.ultrarecords.storenvy.com	true	DE	4.836183	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
H6IeASZZf1c	54191187	http://i.ytimg.com/vi/H6IeASZZf1c/default.jpg	http://i.ytimg.com/vi/H6IeASZZf1c/hqdefault.jpg	http://www.youtube.com/watch?v=H6IeASZZf1c	true	2010-02-05T18:19:49.000Z	2013-01-26T15:54:56.000Z	Annoying Orange - Annoying Orange Saw	realannoyingorange	Jigsaw wants to play a game. Annoying Orange wants to play something else.\n\nFREE version of my video game Kitchen Carnage is out!!!\niTunes: http://bit.ly/AOKitchenCarnageLite\nAndroid: http://bit.ly/KCLiteGoogle\n\nMERCH:\nAO TOYS! http://bit.ly/AOToys\nT-SHIRTS: http://jcp.is/AOinJCP  \niPHONE  iPOD GAME: http://bit.ly/KitchenCarnage\niPAD GAME: http://bit.ly/KitchenCarnageHD\nANDROID GAME: http://bit.ly/qqDmRi\n\nFOLLOW ME:\nTWITTER: http://twitter.com/annoyingorange\nFACEBOOK: http://facebook.com/annoyingorange\n\nWATCH ALL MY EPISODES: http://bit.ly/AOPlaylist\n\nCREATED BY: \nDANEBOE: http://youtube.com/daneboe\nDANEBOE GAMING CHANNEL: http://youtube.com/superboebros\nDANEBOE 2ND CHANNEL: http://youtube.com/user/gagfilms	false		4.795326	Shows	Wir haben deine Spracheinstellung festgelegt.	Added to
pIOOwhmkoLo	54199578	http://i.ytimg.com/vi/pIOOwhmkoLo/default.jpg	http://i.ytimg.com/vi/pIOOwhmkoLo/hqdefault.jpg	http://www.youtube.com/watch?v=pIOOwhmkoLo	true	2011-03-11T21:42:12.000Z	2013-01-26T16:01:06.000Z	Party Rock Anthem - LMFAO [OFFICIAL LYRICS]	lyricsvideosforyoux	YES I KNOW I SPELT LOSE WRONG. no need to tell me again!\n\n#100 - Top Favorited (All Time) - United Kingdom\n#70 - Top Favorited (All Time) - Music - United Kingdom\n#87 - Top Rated (All Time) - Music - United Kingdom\n#102 - Most Viewed (All Time) - United Kingdom\n#53 - Most Viewed (All Time) - Music - United Kingdom\n\npretty darn cool.	true	DE	4.8764157	Musik	Leider ist dieses Video, das Musik von UMG beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	Unfortunately, this UMG-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.
